year,chart_date,rank,title,artist,raw_genre,legacy_simplified_genre,vader_fulltext_score,textblob_fulltext_score,vader_fulltext_label,textblob_fulltext_label,model_agreement,simplified_genre,genre_review_status,genre_review_note,contains_read_more,contains_embed,contains_contributors,contains_genius_metadata,raw_character_count,clean_character_count,clean_word_count,clean_line_count,usable_lyrics,word_count,line_count,unique_word_ratio,repeated_line_share,lyrics_available,rank_weight
1965,1965-08-28,1,I Got You Babe,Sonny & Cher,Pop,Pop,0.969,0.0487637362637362,positive,neutral,False,Pop,rule_based,,False,False,False,False,1093,859,198,30,True,198,30,0.41919191919191917,0.2666666666666667,True,100
1965,1965-08-28,2,Help!,The Beatles,"classic rock, psychedelic rock",Rock,0.9944,-0.0274509803921568,positive,neutral,False,Rock,rule_based,,True,False,False,False,1365,1343,271,29,True,271,29,0.2915129151291513,0.3448275862068966,True,99
1965,1965-08-28,3,California Girls,The Beach Boys,baroque pop,Pop,0.9948,0.204040404040404,positive,positive,True,Pop,rule_based,,False,False,False,False,1142,1142,220,26,True,220,26,0.37272727272727274,0.2692307692307693,True,98
1965,1965-08-28,4,Unchained Melody,The Righteous Brothers,Pop,Pop,0.9879,0.1399999999999999,positive,positive,True,Pop,rule_based,,False,False,False,False,579,579,121,24,True,121,24,0.36363636363636365,0.33333333333333337,True,97
1965,1965-08-28,5,It's The Same Old Song,Four Tops,"motown, northern soul, soul",Soul,0.9979,0.1545454545454544,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,1742,1466,278,34,True,278,34,0.27697841726618705,0.2941176470588235,True,96
1965,1965-08-28,6,Like A Rolling Stone,Bob Dylan,"folk rock, folk, singer-songwriter, roots rock, country rock",Rock,-0.6614,0.1694394685773996,negative,positive,False,Rock,rule_based,,False,False,False,False,2035,2035,400,59,True,400,59,0.455,0.22033898305084743,True,95
1965,1965-08-28,7,Save Your Heart For Me,Gary Lewis And The Playboys,Rock,Rock,0.9943,0.1175324675324675,positive,positive,True,Rock,rule_based,,False,False,False,False,713,713,138,22,True,138,22,0.5579710144927537,0.09090909090909094,True,94
1965,1965-08-28,8,"Hold Me, Thrill Me, Kiss Me",Mel Carter,doo-wop,Pop,0.9969,0.1093434343434343,positive,positive,True,Pop,rule_based,,False,False,False,False,1063,1063,226,27,True,226,27,0.3230088495575221,0.07407407407407407,True,93
1965,1965-08-28,9,Down In The Boondocks,Billy Joe Royal,northern soul,Soul,0.9703,-0.0290824915824916,positive,neutral,False,R&B/Soul,rule_based,,False,False,False,False,1313,1313,276,23,True,276,23,0.3333333333333333,0.4782608695652174,True,92
1965,1965-08-28,10,Papa's Got A Brand New Bag (Part I),James Brown And The Famous Flames,R&B/Soul,R&B,0.9587,0.3581726354453627,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,701,701,143,24,True,141,24,0.3900709219858156,0.08333333333333337,True,91
1965,1965-08-28,11,"Baby, I'm Yours",Barbara Lewis,"northern soul, doo-wop",Pop,-0.7579,-0.0202380952380952,negative,neutral,False,R&B/Soul,rule_based,,False,False,False,False,692,692,141,22,True,141,22,0.46808510638297873,0.2272727272727273,True,90
1965,1965-08-28,12,You Were On My Mind,We Five,folk rock,Rock,-0.9648,-0.1555555555555555,negative,negative,True,Rock,rule_based,,False,False,False,False,717,717,165,30,True,165,30,0.2727272727272727,0.3666666666666667,True,89
1965,1965-08-28,13,Nothing But Heartaches,The Supremes,"motown, northern soul, soul",Soul,0.9982,0.2604166666666666,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,1968,1968,380,47,True,380,47,0.21578947368421053,0.4042553191489362,True,88
1965,1965-08-28,14,Don't Just Stand There,Patty Duke,adult standards,Other,0.9327,-0.067375283446712,positive,negative,False,Pop,rule_based,,False,False,False,False,1017,1017,198,40,True,198,40,0.43434343434343436,0.375,True,87
1965,1965-08-28,15,All I Really Want To Do,Cher,"free jazz, soul jazz",Soul,0.978,0.0277777777777777,positive,neutral,False,Folk,manual_override,Source returned an unrelated jazz profile; song reviewed manually.,False,False,False,False,1031,1031,211,35,True,211,35,0.3033175355450237,0.34285714285714286,True,86
1965,1965-08-28,16,(I Can't Get No) Satisfaction,The Rolling Stones,"classic rock, rock",Rock,0.9218,-0.0181818181818181,positive,neutral,False,Rock,rule_based,,False,False,False,False,1237,1237,261,37,True,261,37,0.29118773946360155,0.32432432432432434,True,85
1965,1965-08-28,17,Since I Lost My Baby,The Temptations,"motown, soul",Soul,-0.9683,-0.053303872053872,negative,negative,True,R&B/Soul,rule_based,,False,False,False,False,1512,1512,310,53,True,310,53,0.3580645161290323,0.16981132075471694,True,84
1965,1965-08-28,18,What's New Pussycat?,Tom Jones,Pop,Pop,0.9919,0.1977840909090909,positive,positive,True,Pop,rule_based,,False,False,False,False,825,825,145,35,True,145,35,0.35172413793103446,0.4285714285714286,True,83
1965,1965-08-28,19,The Tracks Of My Tears,The Miracles,"motown, northern soul, soul",Soul,0.9963,0.295949074074074,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,1271,1271,268,38,True,268,38,0.332089552238806,0.1578947368421053,True,82
1965,1965-08-28,20,"I'm Henry VIII, I Am",Herman's Hermits,Pop,,,,,not_scored,False,Pop,rule_based,,False,False,False,False,0,0,0,0,False,0,0,0.0,0.0,False,81
1965,1965-08-28,21,It Ain't Me Babe,The Turtles,Rock,Rock,-0.9921,0.1375826719576719,negative,positive,False,Rock,rule_based,,False,False,False,False,985,985,209,30,True,209,30,0.3349282296650718,0.30000000000000004,True,80
1965,1965-08-28,22,"The ""In"" Crowd",Ramsey Lewis Trio,"jazz funk, smooth jazz, northern soul, soul jazz, jazz",,,,,not_scored,False,R&B/Soul,rule_based,,False,False,False,False,0,0,0,0,False,0,0,0.0,0.0,False,79
1965,1965-08-28,23,I'm A Fool,"Dino, Desi & Billy","baroque pop, bubblegum pop",Pop,-0.575,-0.0694444444444444,negative,negative,True,Pop,rule_based,,False,False,False,False,845,845,191,28,True,191,28,0.35602094240837695,0.3928571428571429,True,78
1965,1965-08-28,24,In The Midnight Hour,Wilson Pickett,"motown, soul, northern soul",Soul,0.987,0.2955026455026455,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,961,961,197,30,True,197,30,0.34517766497461927,0.16666666666666663,True,77
1965,1965-08-28,25,Heart Full Of Soul,The Yardbirds,"psychedelic rock, acid rock, blues rock",Rock,-0.8443,-0.0382142857142857,negative,neutral,False,Rock,rule_based,,False,False,False,False,683,682,152,28,True,152,28,0.40131578947368424,0.3928571428571429,True,76
1965,1965-08-28,26,Ju Ju Hand,Sam The Sham and the Pharaohs,Rock,Rock,0.994,0.1302083333333333,positive,positive,True,Rock,rule_based,,False,False,False,False,1201,1201,244,32,True,243,32,0.3374485596707819,0.34375,True,75
1965,1965-08-28,27,Eve Of Destruction,Barry McGuire,folk rock,Rock,-0.9945,-0.21875,negative,negative,True,Rock,rule_based,,False,False,False,False,1616,1616,301,33,True,301,33,0.4717607973421927,0.09090909090909094,True,74
1965,1965-08-28,28,Looking Through The Eyes Of Love,Gene Pitney,Pop,Pop,0.999,0.3822109988776656,positive,positive,True,Pop,rule_based,,False,False,False,False,1336,1336,272,32,True,272,32,0.28308823529411764,0.28125,True,73
1965,1965-08-28,29,Houston,Dean Martin,"christmas, adult standards, big band, swing music",Holiday,0.6249,-0.0316239316239316,positive,neutral,False,Country,manual_override,Artist-level Christmas tag does not describe this song.,False,False,False,False,787,787,155,25,True,155,25,0.4774193548387097,0.28,True,72
1965,1965-08-28,30,Take Me Back,Little Anthony And The Imperials,"doo-wop, northern soul",Pop,-0.8968,0.0256684491978609,negative,neutral,False,R&B/Soul,rule_based,,False,False,False,False,789,789,166,32,True,166,32,0.3313253012048193,0.46875,True,71
1965,1965-08-28,31,Action,Freddy Cannon,"doo-wop, rockabilly",Pop,0.9717,0.0761831275720164,positive,positive,True,Rock,rule_based,,False,False,False,False,1927,1927,398,38,True,398,38,0.20351758793969849,0.5526315789473684,True,70
1965,1965-08-28,32,Shake And Fingerpop,Jr. Walker & The All Stars,"motown, northern soul, soul",Soul,-0.8126,0.0171428571428571,negative,neutral,False,R&B/Soul,rule_based,,False,False,False,False,818,818,165,29,True,165,29,0.40606060606060607,0.10344827586206895,True,69
1965,1965-08-28,33,"Sunshine, Lollipops And Rainbows",Lesley Gore,Pop,Pop,0.9973,0.54375,positive,positive,True,Pop,rule_based,,False,False,False,False,928,928,159,26,True,159,26,0.3270440251572327,0.42307692307692313,True,68
1965,1965-08-28,34,You'd Better Come Home,Petula Clark,Pop,Pop,-0.7707,0.2762132604237868,negative,positive,False,Pop,rule_based,,False,False,False,False,1209,1209,246,28,True,245,28,0.2979591836734694,0.3928571428571429,True,67
1965,1965-08-28,35,I Don't Wanna Lose You Baby,Chad & Jeremy,"baroque pop, psychedelic pop",,,,,not_scored,False,Pop,rule_based,,False,False,False,False,0,0,0,0,False,0,0,0.0,0.0,False,66
1965,1965-08-28,36,I Want Candy,The Strangeloves,"garage rock, proto-punk",Rock,0.1211,0.0701388888888888,positive,positive,True,Alternative,rule_based,,False,False,False,False,590,590,122,30,True,122,30,0.5819672131147541,0.5,True,65
1965,1965-08-28,37,Sugar Dumpling,Sam Cooke,"motown, soul",Soul,0.9966,0.2482142857142857,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,1118,1118,222,37,True,222,37,0.36936936936936937,0.32432432432432434,True,64
1965,1965-08-28,38,You Tell Me Why,The Beau Brummels,"acid rock, garage rock, baroque pop, folk rock, country rock, psychedelic pop",Pop,0.6179,0.2688552188552188,positive,positive,True,Rock,rule_based,,False,False,False,False,501,501,114,19,True,114,19,0.4824561403508772,0.1578947368421053,True,63
1965,1965-08-28,39,I Like It Like That,The Dave Clark Five,Rock,Rock,0.9678,-0.0831018518518518,positive,negative,False,Rock,rule_based,,False,False,False,False,1362,1362,308,28,True,308,28,0.19480519480519481,0.4642857142857143,True,62
1965,1965-08-28,40,"Cara, Mia",Jay & The Americans,doo-wop,Pop,-0.9774,0.2249999999999999,negative,positive,False,Pop,rule_based,,False,False,False,False,834,834,178,33,True,178,33,0.16853932584269662,0.6060606060606061,True,61
1965,1965-08-28,41,Agent Double-O-Soul,Edwin Starr,"northern soul, motown",Soul,0.842,-0.0325946275946276,positive,neutral,False,R&B/Soul,rule_based,,False,False,False,False,1114,1114,228,43,True,228,43,0.4649122807017544,0.2558139534883721,True,60
1965,1965-08-28,42,Catch Us If You Can,The Dave Clark Five,Rock,Rock,-0.235,-0.15,negative,negative,True,Rock,rule_based,,False,False,False,False,648,647,154,24,True,154,24,0.23376623376623376,0.6666666666666667,True,59
1965,1965-08-28,43,We Gotta Get Out Of This Place,The Animals,classic rock,Rock,0.9866,0.0646825396825396,positive,positive,True,Rock,rule_based,,False,False,False,False,1293,1293,262,42,True,262,42,0.33969465648854963,0.38095238095238093,True,58
1965,1965-08-28,44,"Sad, Sad Girl",Barbara Mason,philly soul,Soul,-0.9969,-0.3446428571428572,negative,negative,True,R&B/Soul,rule_based,,False,False,False,False,788,788,164,36,True,164,36,0.35365853658536583,0.2777777777777778,True,57
1965,1965-08-28,45,Who'll Be The Next In Line,The Kinks,"proto-punk, baroque pop",Pop,0.9393,0.1521739130434782,positive,positive,True,Alternative,rule_based,,False,False,False,False,935,935,194,27,True,194,27,0.21649484536082475,0.5555555555555556,True,56
1965,1965-08-28,46,Summer Nights,Marianne Faithfull,Pop,Pop,0.9665,0.08502886002886,positive,positive,True,Pop,rule_based,,False,False,False,False,691,691,143,28,True,143,28,0.5804195804195804,0.1785714285714286,True,55
1965,1965-08-28,47,All I Really Want To Do,The Byrds,"folk rock, country rock, psychedelic rock, acid rock",Rock,0.9469,-0.0691358024691358,positive,negative,False,Rock,rule_based,,False,False,False,False,669,669,144,23,True,144,23,0.3680555555555556,0.17391304347826086,True,54
1965,1965-08-28,48,A Little You,Freddie And The Dreamers,Pop,Pop,-0.561,-0.0645833333333333,negative,negative,True,Pop,rule_based,,False,False,False,False,1192,1192,258,40,True,256,40,0.32421875,0.375,True,53
1965,1965-08-28,49,Hang On Sloopy,The McCoys,Pop,Pop,0.9909,0.0361760461760461,positive,neutral,False,Pop,rule_based,,False,False,False,False,1073,1072,213,32,True,213,32,0.2347417840375587,0.40625,True,52
1965,1965-08-28,50,You've Been In Love Too Long,Martha & The Vandellas,"motown, northern soul, soul",Soul,0.8294,0.1733571428571428,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,1159,1159,225,35,True,225,35,0.38222222222222224,0.19999999999999996,True,51
1965,1965-08-28,51,I'll Always Love You,The Spinners,"philly soul, motown, soul, northern soul",Soul,0.9978,0.0608695652173913,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,1222,1222,235,42,True,235,42,0.33191489361702126,0.4285714285714286,True,50
1965,1965-08-28,52,Laugh At Me,Sonny,"house, tech house",Dance,-0.5897,-0.1160714285714285,negative,negative,True,Pop,manual_override,Source returned an unrelated house/tech-house profile.,False,False,False,False,940,940,210,32,True,210,32,0.4857142857142857,0.03125,True,49
1965,1965-08-28,53,It's Gonna Take A Miracle,The Royalettes,"northern soul, doo-wop",Pop,0.9984,0.0686429512516468,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,1135,1135,230,37,True,230,37,0.3,0.3783783783783784,True,48
1965,1965-08-28,54,If I Didn't Love You,Chuck Jackson,"northern soul, motown, doo-wop",Pop,-0.9961,0.3910714285714285,negative,positive,False,R&B/Soul,rule_based,,False,False,False,False,902,902,194,35,True,194,35,0.3711340206185567,0.17142857142857137,True,47
1965,1965-08-28,55,I'm A Happy Man,The Jive Five,"doo-wop, northern soul",Pop,0.9999,0.7201388888888878,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,1651,1651,326,64,True,326,64,0.18711656441717792,0.546875,True,46
1965,1965-08-28,56,I'll Take You Where The Music's Playing,The Drifters,"doo-wop, motown",Pop,0.9111,-0.0835034013605442,positive,negative,False,R&B/Soul,rule_based,,False,False,False,False,1101,1101,211,30,True,211,30,0.36018957345971564,0.33333333333333337,True,45
1965,1965-08-28,57,Ride Your Pony,Lee Dorsey,northern soul,Soul,-0.2023,0.1141655844155844,negative,positive,False,R&B/Soul,rule_based,,False,False,False,False,709,709,125,20,True,125,20,0.528,0.19999999999999996,True,44
1965,1965-08-28,58,(My Girl) Sloopy,Little Caesar And The Consuls,Doo Wop,,,,,not_scored,False,Other,rule_based,,False,False,False,False,0,0,0,0,False,0,0,0.0,0.0,False,43
1965,1965-08-28,59,Moon Over Naples,Bert Kaempfert And His Orchestra,"orchestra, easy listening, big band, exotica",,,,,not_scored,False,Jazz,rule_based,,False,False,False,False,0,0,0,0,False,0,0,0.0,0.0,False,42
1965,1965-08-28,60,Baby Don't Go,Sonny & Cher,Pop,Pop,0.555,0.012719298245614,positive,neutral,False,Pop,rule_based,,False,False,False,False,675,675,146,17,True,145,17,0.4827586206896552,0.11764705882352944,True,41
1965,1965-08-28,61,New Orleans,Eddie Hodges,Pop,,,,,not_scored,False,Pop,rule_based,,False,False,False,False,0,0,0,0,False,0,0,0.0,0.0,False,40
1965,1965-08-28,62,Annie Fanny,The Kingsmen,"proto-punk, garage rock",Rock,0.9941,0.2945175438596491,positive,positive,True,Alternative,rule_based,,False,False,False,False,1329,1329,245,32,True,244,32,0.3442622950819672,0.46875,True,39
1965,1965-08-28,63,Hung On You,The Righteous Brothers,Pop,Pop,0.8405,0.1049242424242424,positive,positive,True,Pop,rule_based,,False,False,False,False,1017,1017,238,32,True,238,32,0.37815126050420167,0.21875,True,38
1965,1965-08-28,64,Candy,The Astors,"northern soul, soul",Soul,0.9719,0.2634199134199134,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,565,565,115,36,True,115,36,0.591304347826087,0.3055555555555556,True,37
1965,1965-08-28,65,First I Look At The Purse,The Contours,"motown, northern soul",Soul,0.9899,0.1739583333333333,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,1656,1656,352,44,True,352,44,0.3125,0.045454545454545414,True,36
1965,1965-08-28,66,Moonlight And Roses (Bring Mem'ries Of You),Vic Dana,hypertechno,Other,0.9764,0.5142857142857142,positive,positive,True,Pop,manual_override,Source returned an unrelated hypertechno profile.,False,False,False,False,316,316,50,13,True,50,13,0.48,0.46153846153846156,True,35
1965,1965-08-28,67,Danger Heartbreak Dead Ahead,The Marvelettes,"motown, northern soul, doo-wop",Pop,-0.9982,-0.0071428571428571,negative,neutral,False,R&B/Soul,rule_based,,False,False,False,False,881,881,158,29,True,158,29,0.5506329113924051,0.06896551724137934,True,34
1965,1965-08-28,68,"It's Too Late, Baby Too Late",Arthur Prysock,"vocal jazz, philly soul",,,,,not_scored,False,R&B/Soul,rule_based,,False,False,False,False,0,0,0,0,False,0,0,0.0,0.0,False,33
1965,1965-08-28,69,It's A Man Down There,G.L. Crockett,rockabilly,,,,,not_scored,False,Rock,rule_based,,False,False,False,False,0,0,0,0,False,0,0,0.0,0.0,False,32
1965,1965-08-28,70,I'll Make All Your Dreams Come True,Ronnie Dove,Country,Country,0.981,0.1171428571428571,positive,positive,True,Country,rule_based,,False,False,False,False,641,641,136,23,True,136,23,0.4264705882352941,0.30434782608695654,True,31
1965,1965-08-28,71,Give All Your Love To Me,Gerry And The Pacemakers,Pop,Pop,0.9847,0.3259259259259259,positive,positive,True,Pop,rule_based,,False,False,False,False,544,544,112,17,True,111,17,0.43243243243243246,0.2941176470588235,True,30
1965,1965-08-28,72,Just You,Sonny & Cher,Pop,Pop,0.9127,-0.0788011988011988,positive,negative,False,Pop,rule_based,,False,False,False,False,871,871,187,24,True,187,24,0.39037433155080214,0.08333333333333337,True,29
1965,1965-08-28,73,Ride Away,Roy Orbison,rockabilly,Rock,-0.9239,-0.0968749999999999,negative,negative,True,Rock,rule_based,,False,False,False,False,845,845,169,27,True,169,27,0.5502958579881657,0.0,True,28
1965,1965-08-28,74,No Pity (In The Naked City),Jackie Wilson,"northern soul, motown, soul",Soul,0.9946,0.0308403584719374,positive,neutral,False,R&B/Soul,rule_based,,False,False,False,False,787,787,160,28,True,160,28,0.58125,0.0714285714285714,True,27
1965,1965-08-28,75,I Need You,The Impressions,"motown, soul, northern soul, doo-wop",Pop,-0.9848,0.3560606060606061,negative,positive,False,R&B/Soul,rule_based,,False,False,False,False,916,916,200,35,True,200,35,0.38,0.2571428571428571,True,26
1965,1965-08-28,76,Colours,Donovan,Fiction,Other,0.9943,0.6124999999999999,positive,positive,True,Folk,manual_override,Source returned a non-musical Fiction label.,False,False,False,False,687,686,142,25,True,142,25,0.30985915492957744,0.48,True,25
1965,1965-08-28,77,You've Got Your Troubles,The Fortunes,Christian,Christian,0.5552,0.2375,positive,positive,True,Christian,rule_based,,False,False,False,False,918,918,184,25,True,184,25,0.40217391304347827,0.36,True,24
1965,1965-08-28,78,Summer Wind,Wayne Newton,"adult standards, big band",Other,0.5975,0.0643939393939393,positive,positive,True,Jazz,rule_based,,False,False,False,False,619,619,120,14,True,120,14,0.6333333333333333,0.0,True,23
1965,1965-08-28,79,Do You Believe In Magic,The Lovin' Spoonful,folk rock,Rock,0.9872,0.3034832451499118,positive,positive,True,Rock,rule_based,,True,False,False,False,1354,1292,255,27,True,255,27,0.42745098039215684,0.07407407407407407,True,22
1965,1965-08-28,80,You Better Go,Derek Martin,northern soul,,,,,not_scored,False,R&B/Soul,rule_based,,False,False,False,False,0,0,0,0,False,0,0,0.0,0.0,False,21
1965,1965-08-28,81,Two Different Worlds,Lenny Welch,doo-wop,,,,,not_scored,False,Pop,rule_based,,False,False,False,False,0,0,0,0,False,0,0,0.0,0.0,False,20
1965,1965-08-28,82,With These Hands,Tom Jones,Pop,Pop,-0.6717,-0.0285714285714285,negative,neutral,False,Pop,rule_based,,False,False,False,False,307,307,65,10,True,65,10,0.676923076923077,0.0,True,19
1965,1965-08-28,83,I'm Yours,Elvis Presley,"rockabilly, rock and roll",Rock,0.987,0.0357575757575757,positive,neutral,False,Rock,rule_based,,False,False,False,False,662,662,135,24,True,135,24,0.43703703703703706,0.375,True,18
1965,1965-08-28,84,Is It Really Over?,Jim Reeves,christian country,Christian,0.8118,0.28125,positive,positive,True,Christian,rule_based,,False,False,False,False,424,424,86,9,True,86,9,0.5581395348837209,0.2222222222222222,True,17
1965,1965-08-28,85,Only Those In Love,Baby Washington,"northern soul, doo-wop",Pop,0.9892,0.2405539772727272,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,379,379,76,19,True,76,19,0.5657894736842105,0.1578947368421053,True,16
1965,1965-08-28,86,Mohair Sam,Charlie Rich,traditional country,Country,0.9534,0.204320987654321,positive,positive,True,Country,rule_based,,False,False,False,False,666,666,121,13,True,121,13,0.36363636363636365,0.6153846153846154,True,15
1965,1965-08-28,87,"Liar, Liar",The Castaways,"proto-punk, garage rock, northern soul",Rock,-0.9953,-0.144078947368421,negative,negative,True,R&B/Soul,rule_based,,False,False,False,False,776,776,161,22,True,161,22,0.546583850931677,0.18181818181818177,True,14
1965,1965-08-28,88,If You Wait For Love,Bobby Goldsboro,Country,Country,0.9867,0.16625,positive,positive,True,Country,rule_based,,False,False,False,False,1124,1123,242,39,True,242,39,0.2644628099173554,0.3589743589743589,True,13
1965,1965-08-28,89,Home Of The Brave,Jody Miller,traditional country,Country,0.9859,0.1791132478632479,positive,positive,True,Country,rule_based,,False,False,False,False,1042,1042,220,25,True,219,25,0.4200913242009132,0.28,True,12
1965,1965-08-28,90,Heartaches By The Number,Johnny Tillotson,doo-wop,Pop,0.6533,0.3,positive,positive,True,Pop,rule_based,,False,False,False,False,504,504,106,15,True,106,15,0.5943396226415094,0.0,True,11
1965,1965-08-28,91,Someone Is Watching,Solomon Burke,"soul, soul blues, motown",Soul,0.8792,0.2875,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,852,852,171,31,True,171,31,0.52046783625731,0.12903225806451613,True,10
1965,1965-08-28,92,I Want To (Do Everything For You),Joe Tex,"northern soul, soul",Soul,0.9997,0.4290254884004884,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,1507,1507,332,52,True,332,52,0.2891566265060241,0.32692307692307687,True,9
1965,1965-08-28,93,What Are We Going To Do?,David Jones,Rock,Rock,0.9967,0.3458333333333333,positive,positive,True,Rock,rule_based,,False,False,False,False,1183,1183,254,22,True,253,22,0.233201581027668,0.40909090909090906,True,8
1965,1965-08-28,94,Home Of The Brave,Bonnie & The Treasures,Pop,Pop,0.9096,0.0969982078853047,positive,positive,True,Pop,rule_based,,False,False,False,False,1394,1394,295,40,True,295,40,0.31864406779661014,0.275,True,7
1965,1965-08-28,95,Good Times,Gene Chandler,"doo-wop, northern soul",Pop,0.9859,0.2224999999999999,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,753,753,149,28,True,149,28,0.6442953020134228,0.1071428571428571,True,6
1965,1965-08-28,96,Can't Let You Out Of My Sight,Chuck Jackson & Maxine Brown,Pop,,,,,not_scored,False,Pop,rule_based,,False,False,False,False,0,0,0,0,False,0,0,0.0,0.0,False,5
1965,1965-08-28,97,Too Hot To Hold,Major Lance,"northern soul, motown, soul",Soul,0.9848,0.1392176870748299,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,1022,1022,225,46,True,224,46,0.45535714285714285,0.19565217391304346,True,4
1965,1965-08-28,98,The World Through A Tear,Neil Sedaka,"doo-wop, adult standards",Pop,-0.8675,-0.0688888888888888,negative,negative,True,Pop,rule_based,,False,False,False,False,517,517,108,26,True,108,26,0.46296296296296297,0.3846153846153846,True,3
1965,1965-08-28,99,High Heel Sneakers,Stevie Wonder,"motown, soul",Soul,0.9942,0.22,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,871,869,173,20,True,173,20,0.35260115606936415,0.09999999999999998,True,2
1965,1965-08-28,100,These Hands (Small But Mighty),Bobby Bland,"blues, soul blues, classic blues, soul",Soul,0.9836,0.175,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,681,681,137,17,True,134,17,0.47761194029850745,0.05882352941176472,True,1
1985,1985-08-24,1,The Power Of Love,Huey Lewis & The News,Rock,Rock,0.9977,0.12506105006105,positive,positive,True,Rock,rule_based,,False,False,False,False,1478,1477,298,40,True,298,40,0.35906040268456374,0.17500000000000004,True,100
1985,1985-08-24,2,St. Elmo's Fire (Man In Motion),John Parr,"french jazz, vocal jazz, bossa nova",Jazz,-0.9773,0.054054834054834,negative,positive,False,Rock,manual_override,Source returned an unrelated French-jazz profile.,True,False,False,False,1845,1790,371,58,True,371,58,0.33962264150943394,0.3275862068965517,True,99
1985,1985-08-24,3,Freeway Of Love,Aretha Franklin,"soul, motown, jazz blues",Soul,0.9998,0.2587864250177683,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,2293,1988,390,61,True,390,61,0.3153846153846154,0.39344262295081966,True,98
1985,1985-08-24,4,We Don't Need Another Hero (Thunderdome),Tina Turner,R&B/Soul,R&B,-0.7329,0.0699999999999999,negative,positive,False,R&B/Soul,rule_based,,False,False,False,False,964,964,190,32,True,190,32,0.47368421052631576,0.3125,True,97
